0.4236026704311371,0.8218041062355042,0.5410256385803223,0.0,0.5668273568153381,2972.633221387863,False,,,1,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_11-39-03,1655869143,2972.633221387863,15198,localhost.localdomain,192.168.249.74,2972.633221387863,0,1
0.46461614966392517,0.6642389893531799,0.2899109125137329,0.0,0.434014230966568,2957.2847793102264,False,,,2,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_12-28-20,1655872100,5929.91800069809,15198,localhost.localdomain,192.168.249.74,5929.91800069809,0,2
0.4109150767326355,0.799964189529419,0.4821985065937042,0.0,0.5372198224067688,2976.879047870636,False,,,3,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_13-17-57,1655875077,8906.797048568726,15198,localhost.localdomain,192.168.249.74,8906.797048568726,0,3
0.3841725289821625,0.8685625195503235,0.5788879990577698,0.0,0.5952872633934021,3056.1290924549103,False,,,4,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_14-08-53,1655878133,11962.926141023636,15198,localhost.localdomain,192.168.249.74,11962.926141023636,0,4
0.40460872650146484,0.8666326999664307,0.5695153474807739,0.0,0.5856476426124573,2885.8105986118317,False,,,5,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_14-56-59,1655881019,14848.736739635468,15198,localhost.localdomain,192.168.249.74,14848.736739635468,0,5
0.37801146507263184,0.8860962986946106,0.5953449010848999,0.0,0.6062275171279907,2956.4526073932648,False,,,6,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_15-46-15,1655883975,17805.189347028732,15198,localhost.localdomain,192.168.249.74,17805.189347028732,0,6
0.38588741421699524,0.8377769589424133,0.5724572539329529,0.0,0.5846530199050903,3009.1336348056793,False,,,7,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_16-36-24,1655886984,20814.32298183441,15198,localhost.localdomain,192.168.249.74,20814.32298183441,0,7
0.38595232367515564,0.8464170098304749,0.6072953939437866,0.0,0.6017902493476868,3019.5944006443024,False,,,8,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_17-26-44,1655890004,23833.917382478714,15198,localhost.localdomain,192.168.249.74,23833.917382478714,0,8
0.3706154525279999,0.8979219198226929,0.6129276156425476,0.0,0.6177797913551331,2980.313380718231,False,,,9,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_18-16-24,1655892984,26814.230763196945,15198,localhost.localdomain,192.168.249.74,26814.230763196945,0,9
0.3796946108341217,0.894408643245697,0.5940395593643188,0.0,0.606916069984436,3001.9375519752502,False,,,10,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_19-06-26,1655895986,29816.168315172195,15198,localhost.localdomain,192.168.249.74,29816.168315172195,0,10
0.3676818013191223,0.8967407941818237,0.6102576851844788,0.0,0.6159436702728271,3018.6192831993103,False,,,11,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_19-56-45,1655899005,32834.787598371506,15198,localhost.localdomain,192.168.249.74,32834.787598371506,0,11
0.37890195846557617,0.8766376972198486,0.619326114654541,0.03630658984184265,0.6137250661849976,3012.6054985523224,False,,,12,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_20-46-57,1655902017,35847.39309692383,15198,localhost.localdomain,192.168.249.74,35847.39309692383,0,12
0.3746452331542969,0.8761115670204163,0.8329176902770996,0.8669648766517639,0.8594598770141602,3177.688477754593,False,,,13,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_21-39-55,1655905195,39025.08157467842,15198,localhost.localdomain,192.168.249.74,39025.08157467842,0,13
0.42174309492111206,0.7956134080886841,0.6056230068206787,0.1840033084154129,0.5880957841873169,3183.9287440776825,False,,,14,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_22-32-59,1655908379,42209.0103187561,15198,localhost.localdomain,192.168.249.74,42209.0103187561,0,14
0.3919546902179718,0.8768967986106873,0.7015518546104431,0.5833333134651184,0.7362099289894104,3171.4216117858887,False,,,15,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-22_23-25-50,1655911550,45380.43193054199,15198,localhost.localdomain,192.168.249.74,45380.43193054199,0,15
0.3633020520210266,0.8915809988975525,0.8104887008666992,0.7630465626716614,0.8280927538871765,3162.014106273651,False,,,16,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_00-18-32,1655914712,48542.44603681564,15198,localhost.localdomain,192.168.249.74,48542.44603681564,0,16
0.37980160117149353,0.852039635181427,0.8523083925247192,0.8620609045028687,0.8554050922393799,3174.2885398864746,False,,,17,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_01-11-27,1655917887,51716.73457670212,15198,localhost.localdomain,192.168.249.74,51716.73457670212,0,17
0.3516506850719452,0.9176543951034546,0.8674070835113525,0.8589610457420349,0.8834060430526733,3082.4718248844147,False,,,18,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_02-02-49,1655920969,54799.20640158653,15198,localhost.localdomain,192.168.249.74,54799.20640158653,0,18
0.35487452149391174,0.9192224740982056,0.8795105218887329,0.9295616149902344,0.9105653762817383,3200.141100168228,False,,,19,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_02-56-09,1655924169,57999.34750175476,15198,localhost.localdomain,192.168.249.74,57999.34750175476,0,19
0.36006829142570496,0.8861470818519592,0.8213472962379456,0.7937711477279663,0.8382679224014282,3171.143099784851,False,,,20,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_03-49-00,1655927340,61170.49060153961,15198,localhost.localdomain,192.168.249.74,61170.49060153961,0,20
0.34898197650909424,0.9021816849708557,0.8711100220680237,0.890890896320343,0.8887614011764526,3170.7709279060364,False,,,21,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_04-41-51,1655930511,64341.26152944565,15198,localhost.localdomain,192.168.249.74,64341.26152944565,0,21
0.3592214584350586,0.8828158974647522,0.8832985758781433,0.8890898823738098,0.885089099407196,3172.336715221405,False,,,22,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_05-34-44,1655933684,67513.59824466705,15198,localhost.localdomain,192.168.249.74,67513.59824466705,0,22
0.3611820638179779,0.8704162240028381,0.8501636385917664,0.897654116153717,0.8728482723236084,3160.196757555008,False,,,23,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_06-27-24,1655936844,70673.79500222206,15198,localhost.localdomain,192.168.249.74,70673.79500222206,0,23
0.35741209983825684,0.9108021259307861,0.8067992329597473,0.8163265585899353,0.846836507320404,3162.4715099334717,False,,,24,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_07-20-06,1655940006,73836.26651215553,15198,localhost.localdomain,192.168.249.74,73836.26651215553,0,24
0.3276181221008301,0.9380664825439453,0.8840306401252747,0.9164329767227173,0.9142376184463501,3166.3396513462067,False,,,25,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_08-12-53,1655943173,77002.60616350174,15198,localhost.localdomain,192.168.249.74,77002.60616350174,0,25
0.30630093812942505,0.9105539917945862,0.8913180232048035,0.9220259189605713,0.9084232449531555,3158.402647972107,False,,,26,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_09-05-31,1655946331,80161.00881147385,15198,localhost.localdomain,192.168.249.74,80161.00881147385,0,26
0.37196800112724304,0.7023117542266846,0.7345932722091675,0.7916426062583923,0.7439369559288025,3142.1581943035126,False,,,27,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_09-57-53,1655949473,83303.16700577736,15198,localhost.localdomain,192.168.249.74,83303.16700577736,0,27
0.34565600752830505,0.8753255009651184,0.7758203744888306,0.7726578116416931,0.8114145994186401,3329.771249294281,False,,,28,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_10-53-23,1655952803,86632.93825507164,15198,localhost.localdomain,192.168.249.74,86632.93825507164,0,28
0.3077382743358612,0.900158166885376,0.8790966272354126,0.9273795485496521,0.9024558067321777,3309.1482725143433,False,,,29,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_11-48-32,1655956112,89942.08652758598,15198,localhost.localdomain,192.168.249.74,89942.08652758598,0,29
0.37399354577064514,0.7979951500892639,0.7134208083152771,0.6919471621513367,0.7437839508056641,3318.9124677181244,True,,,30,f853147a,b730376eca874301aa7b90677c7d26e6,2022-06-23_12-43-51,1655959431,93260.99899530411,15198,localhost.localdomain,192.168.249.74,93260.99899530411,0,30
